[    Mass   ]  [  Pressure ]  [Temperature]  [   Radius  ]  [  Density  ]  [   E_int   ]
1.8417587E+34  3.3538301E+04  2.1449769E+04  3.1705331E+13  1.2147682E-08  4.1413212E+12
1.8407281E+34  3.4882283E+04  2.1936630E+04  3.1638022E+13  1.2354067E-08  4.2353197E+12
1.8396646E+34  3.6280432E+04  2.2530663E+04  3.1569438E+13  1.2510465E-08  4.3500100E+12
1.8391160E+34  3.7005685E+04  2.2693850E+04  3.1534386E+13  1.2668793E-08  4.3815167E+12
1.8380015E+34  3.8489597E+04  2.3309826E+04  3.1463828E+13  1.2828601E-08  4.5004436E+12
1.8374356E+34  3.9247386E+04  2.3472116E+04  3.1428328E+13  1.2990727E-08  4.5317770E+12
1.8362681E+34  4.0822140E+04  2.4004639E+04  3.1355755E+13  1.3212212E-08  4.6345917E+12
1.8350639E+34  4.2460828E+04  2.4545916E+04  3.1281814E+13  1.3439533E-08  4.7390965E+12
1.8338221E+34  4.4166174E+04  2.5202772E+04  3.1206492E+13  1.3614962E-08  4.8659160E+12
1.8331819E+34  4.5050831E+04  2.5374835E+04  3.1168018E+13  1.3793502E-08  4.8991364E+12
1.8318815E+34  4.6861727E+04  2.5935851E+04  3.1090602E+13  1.4037596E-08  5.0074521E+12
1.8305410E+34  4.8746550E+04  2.6622881E+04  3.1011783E+13  1.4225377E-08  5.1400973E+12
1.8298605E+34  4.9709447E+04  2.6788899E+04  3.0972152E+13  1.4416473E-08  5.1721505E+12
1.8284577E+34  5.1710795E+04  2.7368422E+04  3.0891222E+13  1.4679336E-08  5.2840395E+12
1.8270121E+34  5.3794107E+04  2.7954606E+04  3.0808877E+13  1.4950520E-08  5.3972143E+12
1.8255224E+34  5.5962851E+04  2.8678718E+04  3.0725115E+13  1.5160554E-08  5.5370192E+12
1.8247551E+34  5.7087790E+04  2.8847682E+04  3.0682390E+13  1.5374722E-08  5.5696412E+12
1.8231973E+34  5.9391687E+04  2.9448430E+04  3.0596503E+13  1.5668899E-08  5.6856280E+12
1.8215928E+34  6.1790205E+04  3.0199131E+04  3.0509208E+13  1.5896450E-08  5.8305664E+12
1.8207787E+34  6.3015927E+04  3.0354431E+04  3.0465364E+13  1.6128842E-08  5.8605503E+12
1.8191022E+34  6.5563530E+04  3.0962955E+04  3.0375981E+13  1.6451098E-08  5.9780383E+12
1.8173761E+34  6.8215990E+04  3.1571874E+04  3.0285220E+13  1.6786524E-08  6.0956027E+12
1.8155992E+34  7.0977751E+04  3.2179614E+04  3.0193101E+13  1.7136273E-08  6.2129395E+12
1.8137703E+34  7.3853487E+04  3.2955546E+04  3.0099649E+13  1.7410749E-08  6.3627492E+12
1.8128292E+34  7.5344965E+04  3.3263546E+04  3.0052095E+13  1.7597892E-08  6.4222151E+12
1.8118881E+34  7.6845286E+04  3.3381308E+04  3.0004898E+13  1.7884996E-08  6.4449515E+12
1.8099511E+34  7.9964064E+04  3.3972203E+04  2.9908864E+13  1.8287154E-08  6.5590358E+12
